Date,Close/Last,Volume,Open,High,Low
07/16/2024,$941.60,2111799,$955.75,$956.39,$938.38
07/15/2024,$950.46,2358671,$956.20,$966.10,$948.09
07/12/2024,$948.40,2315131,$937.00,$950.79,$936.03
07/11/2024,$934.14,2858281,$934.09,$942.88,$918.62
07/10/2024,$939.78,2683255,$936.57,$945.69,$933.00
07/09/2024,$932.50,2419859,$929.05,$935.00,$920.775
07/08/2024,$918.00,2364556,$917.89,$928.605,$912.00
07/05/2024,$914.57,2880863,$898.425,$916.4595,$896.90
07/03/2024,$898.10,3078367,$911.00,$918.50,$884.00
07/02/2024,$906.71,4584602,$902.71,$912.00,$878.50
07/01/2024,$914.37,2546119,$911.77,$916.83,$904.31
06/28/2024,$905.38,3375426,$911.31,$915.54,$905.38
06/27/2024,$909.04,1948132,$903.53,$909.57,$899.72
06/26/2024,$901.26,2232075,$904.00,$906.345,$897.84
06/25/2024,$904.61,2839806,$891.77,$909.42,$891.50
06/24/2024,$890.11,2878199,$889.975,$903.5786,$882.94
06/21/2024,$883.88,3448680,$885.66,$891.97,$879.80
06/20/2024,$885.99,3359987,$893.00,$905.45,$870.13
06/18/2024,$891.46,2437038,$887.00,$894.87,$884.00
06/17/2024,$885.01,2532240,$878.00,$892.20,$876.86
06/14/2024,$878.45,2023264,$882.33,$884.61,$876.00
06/13/2024,$883.33,2243419,$869.025,$885.06,$861.50
06/12/2024,$867.30,2594601,$872.00,$872.00,$853.85
06/11/2024,$865.82,4109073,$882.14,$882.14,$852.23
06/10/2024,$865.00,3444498,$853.98,$871.63,$849.39
06/07/2024,$849.99,2468834,$837.76,$856.81,$837.01
06/06/2024,$837.29,2108975,$834.88,$846.9742,$831.88
06/05/2024,$831.76,2169003,$830.49,$838.45,$817.62
06/04/2024,$832.59,1748288,$834.00,$835.47,$825.31
06/03/2024,$831.26,2537239,$823.83,$838.28,$818.50
05/31/2024,$820.34,4472119,$818.80,$826.21,$811.10
05/30/2024,$815.06,1986290,$812.79,$819.99,$806.11
05/29/2024,$811.53,2380041,$803.00,$815.61,$802.09
05/28/2024,$807.86,2483454,$809.00,$809.00,$788.25
05/24/2024,$807.43,1778120,$808.00,$810.12,$804.15
05/23/2024,$808.45,3025781,$810.00,$820.605,$802.155
05/22/2024,$802.91,1767519,$801.00,$804.88,$795.25
05/21/2024,$803.17,4334499,$792.46,$816.61,$791.39
05/20/2024,$783.18,2188818,$766.90,$784.325,$766.12
05/17/2024,$770.00,1670317,$772.89,$774.87,$767.10
05/16/2024,$771.12,2299653,$784.71,$786.48,$770.14
05/15/2024,$787.02,3038253,$764.15,$787.66,$763.10
05/14/2024,$763.98,1956229,$751.52,$764.50,$751.52
05/13/2024,$757.70,1848926,$763.50,$763.55,$750.53
05/10/2024,$760.00,2082289,$774.02,$777.42,$760.00
05/09/2024,$771.55,2522085,$777.00,$784.00,$769.20
05/08/2024,$775.00,2089934,$779.10,$781.3499,$772.20
05/07/2024,$777.77,2879447,$768.90,$779.09,$762.11
05/06/2024,$766.68,3398280,$738.04,$766.99,$736.00
05/03/2024,$734.97,4595138,$743.00,$745.00,$730.34
05/02/2024,$755.91,3205628,$777.34,$777.34,$754.29
05/01/2024,$776.75,2804838,$774.755,$782.605,$768.25
04/30/2024,$781.10,7437105,$775.00,$795.4975,$767.66
04/29/2024,$737.20,2732584,$735.75,$740.58,$729.61
04/26/2024,$733.51,2009249,$723.48,$737.45,$721.00
04/25/2024,$724.87,2608752,$725.00,$727.9915,$718.30
04/24/2024,$732.20,2133427,$752.64,$752.64,$728.785
04/23/2024,$745.69,2042029,$741.20,$746.16,$731.44
04/22/2024,$731.33,2354096,$729.74,$737.88,$725.42
04/19/2024,$726.31,3505526,$749.16,$750.01,$722.07
04/18/2024,$745.95,1717347,$749.42,$752.1988,$743.77
04/17/2024,$750.77,3069367,$759.20,$771.83,$744.8776
04/16/2024,$746.74,2569799,$751.68,$753.14,$743.00
04/15/2024,$750.77,2358569,$760.07,$768.00,$749.52
04/12/2024,$751.64,2495037,$759.57,$763.50,$749.785
04/11/2024,$759.59,1594834,$759.78,$763.33,$750.67
04/10/2024,$761.98,1700296,$751.28,$765.26,$746.83
04/09/2024,$757.24,2464837,$777.64,$777.82,$750.65
04/08/2024,$777.29,1664153,$785.02,$785.195,$773.35
04/05/2024,$784.21,2113429,$765.47,$786.705,$763.09
04/04/2024,$768.08,2353992,$781.54,$787.8969,$767.82
04/03/2024,$775.99,3044910,$765.69,$787.2475,$765.41
04/02/2024,$763.96,2596789,$755.07,$765.07,$753.50
04/01/2024,$760.55,2921338,$776.00,$777.50,$753.82
03/28/2024,$777.96,3209424,$780.32,$793.67,$776.44
03/27/2024,$778.18,2297713,$778.71,$785.2599,$767.38
03/26/2024,$774.90,2099042,$774.20,$778.3299,$769.00
03/25/2024,$773.14,1806584,$771.10,$778.49,$768.15
