Date,Close/Last,Volume,Open,High,Low
12/16/2022,$150.44,19966410,$150.36,$151.07,$149.02
12/15/2022,$151.11,7117943,$151.72,$152.00,$149.74
12/14/2022,$152.84,7385563,$152.79,$154.44,$152.17
12/13/2022,$152.24,7680599,$153.41,$154.23,$150.79
12/12/2022,$152.47,6142366,$151.22,$152.56,$151.04
12/09/2022,$150.92,5868231,$150.70,$151.95,$150.22
12/08/2022,$151.32,5187058,$149.46,$151.38,$149.01
12/07/2022,$150.24,6175459,$149.01,$150.43,$149.01
12/06/2022,$149.28,6866696,$149.72,$150.08,$148.275
12/05/2022,$149.09,5402575,$148.71,$149.6705,$148.27
12/02/2022,$150.61,4938278,$148.47,$150.77,$148.08
12/01/2022,$149.25,6927461,$149.53,$150.36,$148.57
11/30/2022,$149.16,12396780,$145.65,$149.16,$145.13
11/29/2022,$145.48,5634161,$145.75,$146.06,$144.53
11/28/2022,$146.60,6628288,$146.39,$147.34,$146.14
11/25/2022,$146.72,2411113,$146.785,$147.20,$146.40
11/23/2022,$146.45,4296014,$145.90,$146.63,$145.57
11/22/2022,$145.62,5372884,$145.43,$145.785,$144.84
11/21/2022,$144.38,6377188,$143.06,$145.19,$142.83
11/18/2022,$142.57,5671628,$141.92,$142.76,$141.27
11/17/2022,$140.87,5189514,$141.11,$141.69,$139.86
11/16/2022,$141.74,6193736,$141.50,$142.91,$140.98
11/15/2022,$140.49,7732354,$142.09,$143.20,$139.70
11/14/2022,$140.98,8516206,$140.51,$143.56,$140.26
11/11/2022,$140.97,7175228,$141.20,$141.63,$139.1091
11/10/2022,$141.18,8068902,$139.46,$141.63,$138.20
11/09/2022,$136.48,5690881,$136.87,$137.97,$136.34
11/08/2022,$136.81,5266204,$136.82,$137.52,$135.80
11/07/2022,$136.50,6746778,$135.35,$137.19,$135.06
11/04/2022,$134.44,5555471,$133.32,$135.00,$132.52
11/03/2022,$132.03,5204163,$131.73,$132.64,$130.96
11/02/2022,$132.94,7326827,$134.72,$136.54,$132.81
11/01/2022,$134.88,6428377,$134.70,$136.28,$133.84
10/31/2022,$134.67,8346305,$135.20,$135.67,$134.26
10/28/2022,$135.22,6996421,$133.17,$135.51,$132.92
10/27/2022,$131.88,6676715,$132.00,$133.12,$131.50
10/26/2022,$131.78,6613656,$130.65,$132.57,$130.40
10/25/2022,$130.86,6776004,$129.60,$131.18,$128.47
10/24/2022,$129.37,6946022,$129.49,$130.44,$128.35
10/21/2022,$128.58,6394604,$126.54,$128.95,$126.48
10/20/2022,$126.99,8167987,$128.62,$129.77,$126.68
10/19/2022,$129.56,9993668,$131.64,$133.00,$129.51
10/18/2022,$128.37,7114181,$129.33,$130.065,$127.66
10/17/2022,$127.34,6664569,$126.01,$128.28,$125.86
10/14/2022,$125.08,5520319,$126.75,$127.02,$124.765
10/13/2022,$126.31,6910826,$123.51,$126.75,$122.92
10/12/2022,$124.43,6823671,$124.84,$125.81,$124.41
10/11/2022,$124.23,5516175,$123.69,$125.70,$123.60
10/10/2022,$123.76,6923335,$123.37,$124.25,$122.18
10/07/2022,$124.27,6095411,$126.50,$126.58,$123.76
10/06/2022,$126.48,5530781,$128.89,$129.06,$126.35
10/05/2022,$129.20,5071090,$129.20,$130.09,$128.09
10/04/2022,$130.10,7211561,$129.10,$130.87,$128.70
10/03/2022,$128.51,8477669,$127.25,$129.10,$126.68
09/30/2022,$126.25,9431937,$129.00,$129.04,$126.21
09/29/2022,$128.70,7128463,$131.87,$131.87,$128.26
09/28/2022,$131.98,10455120,$133.02,$133.02,$131.19
09/27/2022,$131.98,7722229,$135.96,$136.94,$131.71
